MOIS,DATE,ANNEE,CATEGORIE,SOUS-CATEGORIE,PRODUITS,UNITE,VILLE,PRIX
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (LONGS GRAINS),kilogramme,YAMOUSSOUKRO,400
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (BRISURES),kilogramme,YAMOUSSOUKRO,350
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Dioula,kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Baoulé,kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,AUBERGINE VIOLETTE,kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,FRUITS,BANANE DOUCE,sans unité,YAMOUSSOUKRO,100
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,YAMOUSSOUKRO,400
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,YAMOUSSOUKRO,250
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,YAMOUSSOUKRO,700
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GINGIMBRE (kg),kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,YAMOUSSOUKRO,1000
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,YAMOUSSOUKRO,300
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,YAMOUSSOUKRO,1500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,YAMOUSSOUKRO,300
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT VERT (kg),kilogramme,YAMOUSSOUKRO,1000
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,HARICOT NIEBE BLANC,sans unité,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAMPLEMOUSSE,sans unité,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAPAYE (kg),kilogramme,YAMOUSSOUKRO,100
janvier,2020-01-06,2020,PRODUITS VIVRIERS,FRUITS,GOYAVE,sans unité,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,MANGUES,sans unité,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TANGELO,sans unité,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ORANGE (kg),kilogramme,YAMOUSSOUKRO,100
janvier,2020-01-06,2020,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,COROSSOL,sans unité,YAMOUSSOUKRO,300
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,YAMOUSSOUKRO,300
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,YAMOUSSOUKRO,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,YAMOUSSOUKRO,400
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,YAMOUSSOUKRO,750
janvier,2020-01-06,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,YAMOUSSOUKRO,2200
janvier,2020-01-06,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,YAMOUSSOUKRO,2000
janvier,2020-01-06,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,YAMOUSSOUKRO,3500
janvier,2020-01-06,2020,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,YAMOUSSOUKRO,2500
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'AQUACULTURE,kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,CARPE ROUGE LOCALE,kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,THON NOIR,kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,THON ROUGE,kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,SOSSO LOCAL,kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,MÂCHOIRON FRAIS LOCAL,kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,SARDINE FUMÉE (MANGNE),kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,ESCARGOT LOCAL,kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,CREVETTE LOCALE,kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SAC 5 KGS,kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SACHET 900G,gramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SAC 5 KGS,kilogramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SACHET 900G,gramme,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE / BOUTEILLE 5L,litre,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE BOUTEILLE 31,litre,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,"HUILE DE PALME RAFFINÉE / BOUTEILLE 1,5L",litre,YAMOUSSOUKRO
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,KPONAN (kg),kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME KLEGLE (kg),kilogramme,MAN,600
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,ASSAWA,kilogramme,MAN,600
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg) ,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,MANIOC (kg),kilogramme,MAN,250
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,MAN,600
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,MAN,600
janvier,2020-01-06,2020,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,MAN,400
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,FONIO (400 GR.),gramme,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (LONGS GRAINS),kilogramme,MAN,350
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (BRISURES),kilogramme,MAN,350
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Dioula,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Baoulé,kilogramme,MAN,300
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,MAN,200
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,AUBERGINE VIOLETTE,kilogramme,MAN,300
janvier,2020-01-06,2020,PRODUITS VIVRIERS,FRUITS,BANANE DOUCE,sans unité,MAN,100
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,MAN,600
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,MAN,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,MAN,250
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,MAN,175
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,MAN,600
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GINGIMBRE (kg),kilogramme,MAN,300
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,MAN,1300
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,MAN,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,MAN,2000
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,MAN,300
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT VERT (kg),kilogramme,MAN,1000
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,HARICOT NIEBE BLANC,sans unité,MAN,400
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAMPLEMOUSSE,sans unité,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAPAYE (kg),kilogramme,MAN,250
janvier,2020-01-06,2020,PRODUITS VIVRIERS,FRUITS,GOYAVE,sans unité,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,MANGUES,sans unité,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TANGELO,sans unité,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ORANGE (kg),kilogramme,MAN,250
janvier,2020-01-06,2020,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,MAN,500
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,COROSSOL,sans unité,MAN
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,MAN,200
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,MAN,1000
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,MAN,300
janvier,2020-01-06,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,MAN,600
janvier,2020-01-06,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,MAN,2300
janvier,2020-01-06,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,MAN,2000
janvier,2020-01-06,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,MAN,4000
janvier,2020-01-06,2020,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,MAN,2000
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'AQUACULTURE,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,CARPE ROUGE LOCALE,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,THON NOIR,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,THON ROUGE,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,SOSSO LOCAL,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,MÂCHOIRON FRAIS LOCAL,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,SARDINE FUMÉE (MANGNE),kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,ESCARGOT LOCAL,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS FRAIS,POISSONNERIE,CREVETTE LOCALE,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SAC 5 KGS,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SACHET 900G,gramme,MAN
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SAC 5 KGS,kilogramme,MAN
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SACHET 900G,gramme,MAN
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE / BOUTEILLE 5L,litre,MAN
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE BOUTEILLE 31,litre,MAN
janvier,2020-01-06,2020,PRODUITS MANUFACTURES,DIVERS,"HUILE DE PALME RAFFINÉE / BOUTEILLE 1,5L",litre,MAN
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,KPONAN (kg),kilogramme,ABIDJAN,550
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME KLEGLE (kg),kilogramme,ABIDJAN,400
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,ASSAWA,kilogramme,ABIDJAN,400
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg) ,kilogramme,ABIDJAN,300
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,MANIOC (kg),kilogramme,ABIDJAN,250
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,ABIDJAN,500
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,ABIDJAN,500
janvier,2020-01-20,2020,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,ABIDJAN,250
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,ABIDJAN,400
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,FONIO (400 GR.),gramme,ABIDJAN,800
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (LONGS GRAINS),kilogramme,ABIDJAN,500
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (BRISURES),kilogramme,ABIDJAN,300
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Dioula,kilogramme,ABIDJAN,600
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Baoulé,kilogramme,ABIDJAN,600
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,ABIDJAN,800
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,AUBERGINE VIOLETTE,kilogramme,ABIDJAN,400
janvier,2020-01-20,2020,PRODUITS VIVRIERS,FRUITS,BANANE DOUCE,sans unité,ABIDJAN,385
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,ABIDJAN,600
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,ABIDJAN,500
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,ABIDJAN,1000
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,ABIDJAN,250
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,ABIDJAN,500
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GINGIMBRE (kg),kilogramme,ABIDJAN,400
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,ABIDJAN,1000
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,ABIDJAN,500
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,ABIDJAN,400
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,ABIDJAN,1300
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,ABIDJAN,800
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,ABIDJAN,500
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT VERT (kg),kilogramme,ABIDJAN,700
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,HARICOT NIEBE BLANC,sans unité,ABIDJAN,500
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAMPLEMOUSSE,sans unité,ABIDJAN,300
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAPAYE (kg),kilogramme,ABIDJAN,300
janvier,2020-01-20,2020,PRODUITS VIVRIERS,FRUITS,GOYAVE,sans unité,ABIDJAN,900
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,MANGUES,sans unité,ABIDJAN
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TANGELO,sans unité,ABIDJAN,800
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ORANGE (kg),kilogramme,ABIDJAN,300
janvier,2020-01-20,2020,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,ABIDJAN,400
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,COROSSOL,sans unité,ABIDJAN,1000
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,ABIDJAN,175
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,ABIDJAN,600
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,ABIDJAN,250
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,ABIDJAN,800
janvier,2020-01-20,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,ABIDJAN,2700
janvier,2020-01-20,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,ABIDJAN,2300
janvier,2020-01-20,2020,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,ABIDJAN,3700
janvier,2020-01-20,2020,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,ABIDJAN,1800
janvier,2020-01-20,2020,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'AQUACULTURE,kilogramme,ABIDJAN,2500
janvier,2020-01-20,2020,PRODUITS FRAIS,POISSONNERIE,CARPE ROUGE LOCALE,kilogramme,ABIDJAN,2800
janvier,2020-01-20,2020,PRODUITS FRAIS,POISSONNERIE,THON NOIR,kilogramme,ABIDJAN,1400
janvier,2020-01-20,2020,PRODUITS FRAIS,POISSONNERIE,THON ROUGE,kilogramme,ABIDJAN,2500
janvier,2020-01-20,2020,PRODUITS FRAIS,POISSONNERIE,SOSSO LOCAL,kilogramme,ABIDJAN,3000
janvier,2020-01-20,2020,PRODUITS FRAIS,POISSONNERIE,MÂCHOIRON FRAIS LOCAL,kilogramme,ABIDJAN,2000
janvier,2020-01-20,2020,PRODUITS FRAIS,POISSONNERIE,SARDINE FUMÉE (MANGNE),kilogramme,ABIDJAN,850
janvier,2020-01-20,2020,PRODUITS FRAIS,POISSONNERIE,ESCARGOT LOCAL,kilogramme,ABIDJAN,2500
janvier,2020-01-20,2020,PRODUITS FRAIS,POISSONNERIE,CREVETTE LOCALE,kilogramme,ABIDJAN,4000
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SAC 5 KGS,kilogramme,ABIDJAN,3500
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DU VIETNAM / SACHET 900G,gramme,ABIDJAN,3750
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SAC 5 KGS,kilogramme,ABIDJAN,700
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,RIZ IMPORTE DE THAÏLANDE / SACHET 900G,gramme,ABIDJAN,4500
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE / BOUTEILLE 5L,litre,ABIDJAN,2800
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,HUILE DE PALME RAFFINÉE BOUTEILLE 31,litre,ABIDJAN,1400
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,"HUILE DE PALME RAFFINÉE / BOUTEILLE 1,5L",litre,ABIDJAN,875
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,"TOMATE CONCENTREE / BOITE 2,2 KGS ",kilogramme,ABIDJAN,2000
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,TOMATE CONCENTREE / BOITE 400G ,gramme,ABIDJAN,400
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,FARINE DE BLS PATISSIERE / PAQUET 1 KG ,kilogramme,ABIDJAN,550
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,SUCRE EN POUDRE BLANC / SACHET 1 KG  ,kilogramme,ABIDJAN,750
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,SUCRE EN POUDRE BLANC / VRAC  ,kilogramme,ABIDJAN,700
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,SUCRE EN MORCEAU BLANC / PAQUET 1 KG  ,kilogramme,ABIDJAN,850
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,"LAIT EN POUDRE / BOITE 1,8 KG ",kilogramme,ABIDJAN,8500
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,LAIT EN POUDRE / BOITE 900G ,gramme,ABIDJAN,4800
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,LAIT EN POUDRE / BOITE 400G ,gramme,ABIDJAN,2400
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,LAIT EN POUDRE / SACHET 26G ,gramme,ABIDJAN,100
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,PATES ALIMENTAIRES SPAGHETTIS / PAQUET 200G ,gramme,ABIDJAN,175
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,PATES ALIMENTAIRES VERMICELLES / SACHET 200G ,gramme,ABIDJAN,175
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,"EAU MINERALE SOURCE BONOUA / BOUTEILLE 1,5 L ",litre,ABIDJAN,400
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,"EAU MINERALE SOURCE BONOUA/ BOUTEILLE 1,2 L ",litre,ABIDJAN,250
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,EAU MINERALE SOURCE BONOUA/ BOUTEILLE 33 CL ,litre,ABIDJAN,150
janvier,2020-01-20,2020,PRODUITS MANUFACTURES,DIVERS,EAU MINERALE SOURCE BONOUA/ VERRE 33 CL ,litre,ABIDJAN,100
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,KPONAN (kg),kilogramme,SANPEDRO,500
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME KLEGLE (kg),kilogramme,SANPEDRO,400
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,ASSAWA,kilogramme,SANPEDRO
janvier,2020-01-20,2020,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg) ,kilogramme,SANPEDRO
